Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8005595320,2019-12-14 09:13:33,2019-12-04 11:21:00,Wilton Manors,Florida,954,"Calls pretending to be government, businesses, or family and friends",Y
9519422382,2019-12-14 09:13:37,2019-12-12 12:40:00,,California,951,No Subject Provided,Y
9038828404,2019-12-14 09:14:53,2019-12-09 13:18:00,,Texas,903,No Subject Provided,N
8002547160,2019-12-14 09:14:25,2019-12-03 12:25:00,Wilton Manors,Florida,954,"Calls pretending to be government, businesses, or family and friends",Y
,2019-12-14 09:15:17,2019-12-11 07:58:00,,Oregon,541,No Subject Provided,Y
2027803453,2019-12-14 09:15:37,2019-12-13 02:54:00,,Arizona,520,No Subject Provided,Y
9036775867,2019-12-14 09:16:11,2019-12-09 13:35:00,,Texas,903,No Subject Provided,N
8006069946,2019-12-14 09:16:00,2019-11-06 12:22:00,Wilton Manors,Florida,954,"Calls pretending to be government, businesses, or family and friends",Y
8665140635,2019-12-14 09:16:06,2019-11-01 08:00:00,Sutherlin,Oregon,541,"Calls pretending to be government, businesses, or family and friends",Y
,2019-12-14 09:16:54,2019-12-14 00:00:00,Kansas City,Missouri,866,"Calls pretending to be government, businesses, or family and friends",Y
2182109370,2019-12-14 09:17:34,2019-12-10 10:17:00,,Texas,903,No Subject Provided,N
9136600915,2019-12-14 09:17:17,2019-12-11 16:55:00,Marengo,Illinois,815,"Calls pretending to be government, businesses, or family and friends",Y
5732176356,2019-12-14 09:18:11,2019-12-11 07:58:00,,Oregon,541,No Subject Provided,Y
2000072486,2019-12-14 09:18:25,2019-12-06 14:19:00,Bois d arc,Missouri,417,Medical  & prescriptions,N
2144338013,2019-12-14 09:18:54,2019-12-10 13:26:00,,Texas,903,No Subject Provided,N
8332137008,2019-12-14 09:18:29,2019-04-02 14:33:00,Wilton Manors,Florida,954,"Calls pretending to be government, businesses, or family and friends",Y
4806608909,2019-12-14 09:18:37,2019-12-12 19:29:00,,Arizona,520,Dropped call or no message,Y
2124366309,2019-12-14 09:19:03,2019-12-14 08:53:00,Pittsburgh,Pennsylvania,412,No Subject Provided,Y
2172039733,2019-12-14 09:19:13,2019-12-14 08:12:00,Fort Worth,Texas,847,Other,N
5732176356,2019-12-14 09:20:01,2019-12-11 11:14:00,,Oregon,541,No Subject Provided,
5182331610,2019-12-14 09:19:43,2019-12-14 09:16:00,Troy,New York,518,"Reducing your debt (credit cards, mortgage, student loans)",Y
9402055688,2019-12-14 09:20:13,2019-12-10 13:37:00,,Texas,903,No Subject Provided,N
7372390266,2019-12-14 09:21:33,2019-12-10 15:35:00,,Texas,903,No Subject Provided,N
3616493639,2019-12-14 09:21:03,2019-12-14 00:00:00,,Texas,972,Other,N
4025937107,2019-12-14 09:21:03,2019-12-13 14:33:00,,Connecticut,203,No Subject Provided,Y
,2019-12-14 09:21:32,2019-12-13 16:47:00,Easthampton,Massachusetts,413,Dropped call or no message,N
3216846047,2019-12-14 09:22:10,2019-12-13 14:47:00,Titusville,Florida,321,Dropped call or no message,Y
8003472683,2019-12-14 09:22:18,2019-12-13 14:14:00,Fort Worth,Texas,847,"Reducing your debt (credit cards, mortgage, student loans)",Y
2144338013,2019-12-14 09:22:53,2019-12-11 11:57:00,,Texas,903,No Subject Provided,N
,2019-12-14 09:22:49,2019-12-12 13:42:00,Easthampton,Massachusetts,413,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2019-12-14 09:23:23,2019-12-11 15:47:00,Easthampton,Massachusetts,413,Dropped call or no message,N
7732624193,2019-12-14 09:23:50,2019-12-13 20:19:00,,Illinois,773,No Subject Provided,N
,2019-12-14 09:23:52,2019-12-11 12:41:00,Easthampton,Massachusetts,413,Dropped call or no message,N
8002752273,2019-12-14 09:24:00,2019-12-14 08:56:00,,North Carolina,704,"Calls pretending to be government, businesses, or family and friends",Y
5615109839,2019-12-14 09:24:34,2019-12-12 15:05:00,,Texas,903,No Subject Provided,N
6064414043,2019-12-14 09:24:09,2019-12-14 09:15:00,,Kentucky,270,Other,Y
,2019-12-14 09:24:46,2019-12-13 16:48:00,Easthampton,Massachusetts,413,"Reducing your debt (credit cards, mortgage, student loans)",Y
8102023055,2019-12-14 09:25:05,2019-12-14 09:20:00,Metamora,Michigan,810,Dropped call or no message,N
9363370256,2019-12-14 09:25:10,2019-12-13 14:07:00,,New York,914,"Calls pretending to be government, businesses, or family and friends",Y
8006927753,2019-12-14 09:25:19,2019-12-14 08:44:00,,North Carolina,704,"Calls pretending to be government, businesses, or family and friends",Y
4432340725,2019-12-14 09:25:20,2019-12-13 13:20:00,,Kentucky,270,Other,Y
,2019-12-14 09:25:36,2019-12-13 16:48:00,Easthampton,Massachusetts,413,"Reducing your debt (credit cards, mortgage, student loans)",Y
9287221245,2019-12-14 09:26:07,2019-12-13 13:05:00,Skull Valley,Arizona,928,"Reducing your debt (credit cards, mortgage, student loans)",Y
4132227978,2019-12-14 09:26:58,2019-12-12 19:43:00,,Kentucky,270,Other,Y
7034540563,2019-12-14 09:26:59,2019-12-14 06:15:00,Petaluma,California,415,"Calls pretending to be government, businesses, or family and friends",Y
8002752273,2019-12-14 09:27:28,2019-12-13 10:22:00,,Ohio,330,Computer  & technical support,Y
2027625102,2019-12-14 09:27:44,2019-12-12 10:33:00,,Kentucky,270,Other,N
7063465705,2019-12-14 09:27:58,2019-12-14 08:20:00,Weaver,Alabama,706,Warranties  & protection plans,Y
9036569995,2019-12-14 09:28:51,2019-12-12 16:27:00,,Texas,903,No Subject Provided,N
2011694807,2019-12-14 09:28:34,2019-12-12 10:19:00,,Kentucky,270,Other,N
3157131050,2019-12-14 09:28:42,2019-12-13 15:42:00,MOUNTAIN DALE,New York,845,Dropped call or no message,N
2282201296,2019-12-14 09:29:34,2019-12-12 09:33:00,,Kentucky,270,Other,Y
2055709285,2019-12-14 09:30:20,2019-12-12 20:05:00,,Texas,903,No Subject Provided,N
8887852471,2019-12-14 09:30:04,2019-12-13 17:16:00,MOUNTAIN DALE,New York,845,Dropped call or no message,N
4343621349,2019-12-14 09:30:18,2019-12-13 20:05:00,Leesburg,Virginia,703,Warranties  & protection plans,Y
2013537328,2019-12-14 09:30:21,2019-12-11 13:09:00,,Kentucky,270,Other,N
3607619723,2019-12-14 09:30:56,2019-12-13 14:29:00,Arlongton,Washington,360,"Energy, solar,  & utilities",Y
3900397,2019-12-14 09:30:58,2019-12-12 14:00:00,,Florida,813,Dropped call or no message,N
9106361294,2019-12-14 09:31:01,2019-12-09 14:49:00,,North Carolina,910,No Subject Provided,Y
6197584884,2019-12-14 09:31:29,2019-12-10 18:46:00,,Kentucky,270,Other,Y
5711120,2019-12-14 09:31:35,2019-12-12 18:00:00,,Florida,813,Dropped call or no message,N
8602881044,2019-12-14 09:31:35,2019-12-13 11:00:00,Berrien Center,Michigan,269,Dropped call or no message,Y
9106361258,2019-12-14 09:31:53,2019-12-13 11:12:00,,North Carolina,910,No Subject Provided,Y
4587325,2019-12-14 09:32:08,2019-12-13 16:39:00,,Florida,813,Dropped call or no message,N
4073951467,2019-12-14 09:32:18,2019-12-13 13:30:00,,Florida,407,No Subject Provided,Y
7745175201,2019-12-14 09:32:27,2019-12-14 09:29:00,New Bedford,Massachusetts,508,No Subject Provided,N
5618076485,2019-12-14 09:32:43,2019-12-13 15:00:00,,Florida,813,Dropped call or no message,N
6039674608,2019-12-14 09:32:58,2019-12-13 09:57:00,Loudon,New Hampshire,603,Dropped call or no message,Y
8136623376,2019-12-14 09:33:12,2019-12-13 13:00:00,,Florida,813,Dropped call or no message,N
5053022645,2019-12-14 09:33:13,2019-12-12 08:47:00,,New Mexico,505,"Calls pretending to be government, businesses, or family and friends",Y
3054035640,2019-12-14 09:33:40,2019-12-13 17:52:00,Orlando,Florida,727,No Subject Provided,N
8002366926,2019-12-14 09:33:43,2019-12-13 12:45:00,,Florida,813,Dropped call or no message,N
5089051180,2019-12-14 09:33:49,2019-12-13 15:18:00,New Bedford,Massachusetts,508,Warranties  & protection plans,Y
3042783714,2019-12-14 09:34:08,2019-12-13 10:28:00,Shepherdstown,West Virginia,304,No Subject Provided,Y
2034335607,2019-12-14 09:34:12,2019-12-13 16:30:00,,Connecticut,203,No Subject Provided,Y
6362421935,2019-12-14 09:34:30,2019-12-13 17:12:00,Orlando,Florida,727,No Subject Provided,N
7278759483,2019-12-14 09:35:16,2019-12-13 11:23:00,Orlando,Florida,727,No Subject Provided,N
7278775277,2019-12-14 09:35:59,2019-12-11 13:29:00,Orlando,Florida,727,No Subject Provided,N
5089131837,2019-12-14 09:37:01,2019-12-13 17:30:00,,Massachusetts,508,No Subject Provided,N
5735687028,2019-12-14 09:36:23,2019-12-13 16:06:00,Leesburg,Virginia,703,Warranties  & protection plans,Y
7276060926,2019-12-14 09:36:42,2019-12-06 09:27:00,Orlando,Florida,727,No Subject Provided,N
8772541245,2019-12-14 09:36:43,2019-12-13 10:56:00,Cotopaxi,Colorado,719,No Subject Provided,Y
6197584884,2019-12-14 09:37:26,2019-12-10 18:20:00,,Kentucky,270,Other,Y
7192355700,2019-12-14 09:37:40,2019-12-13 11:31:00,Cotopaxi,Colorado,719,No Subject Provided,Y
8609009415,2019-12-14 09:38:12,2019-12-14 09:06:00,Monroe,Connecticut,203,Home improvement  & cleaning,N
7272766500,2019-12-14 09:38:34,2019-11-29 11:49:00,Orlando,Florida,727,No Subject Provided,N
8052567753,2019-12-14 09:38:36,2019-12-13 12:50:00,Cotopaxi,Colorado,719,No Subject Provided,Y
8777495736,2019-12-14 09:39:16,2019-03-01 06:00:00,Sutherlin,Oregon,541,"Calls pretending to be government, businesses, or family and friends",N
7272766500,2019-12-14 09:39:29,2019-10-31 06:24:00,Orlando,Florida,727,No Subject Provided,N
8042518204,2019-12-14 09:39:32,2019-12-12 19:51:00,Leesburg,Virginia,703,Warranties  & protection plans,Y
5086389920,2019-12-14 09:40:24,2019-12-11 16:47:00,,Massachusetts,508,Dropped call or no message,N
8006325586,2019-12-14 09:41:34,2019-12-13 16:50:00,Houston,Texas,281,No Subject Provided,N
5152163972,2019-12-14 09:41:40,2019-12-14 10:35:00,Port Jervis,New York,845,"Calls pretending to be government, businesses, or family and friends",Y
20565031299,2019-12-14 09:41:44,2019-12-12 17:36:00,,Massachusetts,508,Dropped call or no message,N
2027888790,2019-12-14 09:42:08,2019-12-10 17:14:00,,Kentucky,270,Other,Y
3306626335,2019-12-14 09:42:13,2019-12-14 09:38:00,,Ohio,419,Other,N
2523511558,2019-12-14 09:42:14,2019-12-14 08:05:00,Elizabeth City,North Carolina,252,No Subject Provided,Y
2027888789,2019-12-14 09:43:00,2019-12-10 16:07:00,,Kentucky,270,Medical  & prescriptions,Y
5085980028,2019-12-14 09:43:06,2019-12-13 14:14:00,,Massachusetts,508,Dropped call or no message,N
8775203169,2019-12-14 09:43:31,2019-12-14 09:34:00,Essexville,Michigan,989,No Subject Provided,Y
6096069030,2019-12-14 09:43:47,2019-12-13 12:11:00,,Texas,281,Computer  & technical support,Y
8443445470,2019-12-14 09:44:09,2019-12-12 14:23:00,,Colorado,720,"Calls pretending to be government, businesses, or family and friends",Y
9088794034,2019-12-14 09:44:14,2019-12-14 09:38:00,Chester,New Jersey,908,No Subject Provided,N
8662979681,2019-12-14 09:44:43,2019-12-14 08:06:00,,Texas,817,"Calls pretending to be government, businesses, or family and friends",Y
8775203169,2019-12-14 09:44:53,2019-12-13 17:08:00,Essexville,Michigan,989,No Subject Provided,Y
9787245249,2019-12-14 09:44:56,2019-12-13 15:30:00,,Massachusetts,508,Dropped call or no message,N
5714861280,2019-12-14 09:44:59,2019-12-14 09:00:00,,Virginia,571,Home improvement  & cleaning,N
6154140941,2019-12-14 09:45:16,2019-12-14 08:41:00,Nashville,Tennessee,615,"Calls pretending to be government, businesses, or family and friends",N
5086541003,2019-12-14 09:45:47,2019-12-14 09:01:00,East Bridgewater,Massachusetts,508,"Energy, solar,  & utilities",N
8002752273,2019-12-14 09:45:48,2019-12-13 10:22:00,,Ohio,330,Computer  & technical support,Y
3307951072,2019-12-14 09:45:51,2019-12-12 11:57:00,Twinsburg,Ohio,330,"Reducing your debt (credit cards, mortgage, student loans)",Y
8662798666,2019-12-14 09:46:26,2019-12-14 08:19:00,Belvidere,Illinois,815,No Subject Provided,Y
3307449044,2019-12-14 09:46:52,2019-12-12 14:45:00,Twinsburg,Ohio,330,Other,Y
9412177351,2019-12-14 09:46:54,2019-12-14 00:00:00,,Florida,941,No Subject Provided,Y
7188881751,2019-12-14 09:46:57,2019-12-14 09:35:00,Braintree,Massachusetts,617,No Subject Provided,Y
9894398028,2019-12-14 09:47:10,2019-12-13 13:35:00,Essexville,Michigan,989,No Subject Provided,Y
7324030977,2019-12-14 09:47:23,2019-12-11 14:30:00,Rochester,New York,585,"Reducing your debt (credit cards, mortgage, student loans)",Y
7484954757,2019-12-14 09:47:29,2019-12-04 10:34:00,,New Jersey,856,Dropped call or no message,N
3308333080,2019-12-14 09:47:35,2019-12-13 09:32:00,Twinsburg,Ohio,330,"Reducing your debt (credit cards, mortgage, student loans)",Y
6184169771,2019-12-14 09:48:19,2019-12-13 18:07:00,,Illinois,618,No Subject Provided,N
8135915080,2019-12-14 09:48:35,2019-12-02 11:18:00,Mesa,Arizona,712,Other,Y
7328983329,2019-12-14 09:48:38,2019-12-11 13:27:00,,New Jersey,732,Dropped call or no message,N
5852796344,2019-12-14 09:48:48,2019-12-14 09:45:00,Rochester,New York,585,Medical  & prescriptions,Y
8775203169,2019-12-14 09:48:54,2019-12-13 09:25:00,Essexville,Michigan,989,No Subject Provided,Y
8016163681,2019-12-14 09:48:55,2019-12-13 08:38:00,,Utah,801,Medical  & prescriptions,Y
2172039617,2019-12-14 09:50:04,2019-12-13 08:58:00,,Illinois,618,No Subject Provided,N
7328121031,2019-12-14 09:49:33,2019-12-12 10:31:00,,New Jersey,732,Dropped call or no message,N
8012186166,2019-12-14 09:49:36,2019-12-13 13:23:00,,Utah,801,Medical  & prescriptions,Y
6035058218,2019-12-14 09:49:59,2019-12-14 09:42:00,,Indiana,812,"Calls pretending to be government, businesses, or family and friends",Y
8012106882,2019-12-14 09:50:20,2019-12-13 17:47:00,,Utah,801,Medical  & prescriptions,Y
8562708530,2019-12-14 09:50:21,2019-12-13 10:35:00,,New Jersey,732,Dropped call or no message,N
9368415119,2019-12-14 09:50:28,2019-12-13 17:01:00,Liberty,Texas,936,No Subject Provided,Y
3862138584,2019-12-14 09:50:33,2019-12-13 10:17:00,,Florida,850,No Subject Provided,Y
8662264521,2019-12-14 09:51:29,2019-12-12 15:50:00,Essexville,Michigan,989,No Subject Provided,Y
,2019-12-14 09:51:38,2019-11-14 08:23:00,Morton,Pennsylvania,254,"Calls pretending to be government, businesses, or family and friends",Y
9783073337,2019-12-14 09:51:46,2019-12-13 18:54:00,,Connecticut,860,No Subject Provided,Y
9546457450,2019-12-14 09:51:47,2019-12-13 12:54:00,,Florida,954,Dropped call or no message,Y
2812549175,2019-12-14 09:51:48,2019-12-13 16:33:00,Lebanon,Tennessee,727,No Subject Provided,N
5852030694,2019-12-14 09:52:03,2019-12-14 09:38:00,West Henrietta,New York,585,Medical  & prescriptions,Y
6197394673,2019-12-14 09:52:05,2019-12-11 13:32:00,,Massachusetts,617,No Subject Provided,Y
8608217589,2019-12-14 09:52:47,2019-12-13 11:39:00,McCormick,South Carolina,860,No Subject Provided,Y
8773659884,2019-12-14 09:53:10,2019-12-14 08:40:00,,Florida,954,Dropped call or no message,Y
8772130575,2019-12-14 09:53:15,2019-12-10 09:02:00,Essexville,Michigan,989,Warranties  & protection plans,Y
8762759400,2019-12-14 09:53:17,2019-12-13 04:15:00,North Wales,Pennsylvania,215,"Lotteries, prizes  & sweepstakes",N
5852030694,2019-12-14 09:53:18,2019-12-14 09:13:00,Rochester,New York,585,Other,Y
7818881437,2019-12-14 09:53:19,2019-12-14 09:48:00,,Massachusetts,617,No Subject Provided,Y
8773659864,2019-12-14 09:53:44,2019-12-14 08:29:00,,Arkansas,501,No Subject Provided,Y
7087871897,2019-12-14 09:53:56,2019-12-11 13:44:00,,Massachusetts,617,No Subject Provided,Y
9893918225,2019-12-14 09:54:34,2019-12-09 12:49:00,Essexville,Michigan,989,No Subject Provided,Y
8608217589,2019-12-14 09:54:38,2019-12-13 16:31:00,McCormick,South Carolina,860,No Subject Provided,Y
8002752273,2019-12-14 09:54:44,2019-12-13 10:22:00,,Ohio,330,Computer  & technical support,Y
6022821549,2019-12-14 09:55:09,2019-12-13 17:23:00,,Indiana,317,Other,N
3852827480,2019-12-14 09:55:36,2019-12-14 08:30:00,,Texas,682,No Subject Provided,N
3362983010,2019-12-14 09:55:46,2019-12-13 12:36:00,,North Carolina,336,No Subject Provided,
2817768288,2019-12-14 09:55:31,2019-12-13 14:29:00,Lebanon,Tennessee,727,No Subject Provided,N
4048732506,2019-12-14 09:55:43,2019-12-14 09:50:00,Woodstock,Georgia,770,Other,Y
9282206236,2019-12-14 09:56:34,2019-12-13 00:00:00,,Indiana,317,Other,N
6092721010,2019-12-14 09:56:41,2019-12-14 09:28:00,south dennis,New Jersey,609,"Energy, solar,  & utilities",Y
6320359443,2019-12-14 09:56:57,2019-12-13 13:42:00,,Pennsylvania,724,"Calls pretending to be government, businesses, or family and friends",Y
,2019-12-14 09:58:27,2019-06-26 12:00:00,,Louisiana,337,No Subject Provided,N
6311714094,2019-12-14 09:58:21,2019-12-14 09:41:00,Cutchogue,New York,631,No Subject Provided,Y
8881233445,2019-12-14 09:58:58,2019-12-14 00:00:00,Dry Fork,Virginia,434,Dropped call or no message,N
2028862879,2019-12-14 09:59:32,2019-12-14 09:23:00,Falls Church,Virginia,703,Dropped call or no message,Y
,2019-12-14 10:00:03,2019-06-26 15:00:00,,Louisiana,337,No Subject Provided,N
2813562559,2019-12-14 09:59:48,2019-12-13 11:21:00,Lebanon,Tennessee,727,No Subject Provided,N
9855453255,2019-12-14 10:00:16,2019-12-13 19:01:00,Falls Church,Virginia,703,Dropped call or no message,Y
2392107051,2019-12-14 10:00:18,2019-12-10 10:27:00,,Florida,305,No Subject Provided,N
4075682274,2019-12-14 10:00:43,2019-12-13 16:18:00,CHRISTMAS,Florida,407,No Subject Provided,N
8006222262,2019-12-14 10:00:54,2019-12-13 15:23:00,Dry Fork,Virginia,434,No Subject Provided,N
9032707559,2019-12-14 10:00:58,2019-12-14 00:00:00,,Arizona,602,"Calls pretending to be government, businesses, or family and friends",N
5035431421,2019-12-14 10:01:00,2019-12-14 06:05:00,Scappoose,Oregon,503,Other,Y
8445863948,2019-12-14 10:01:03,2019-12-13 16:41:00,Falls Church,Virginia,703,Dropped call or no message,Y
8881233445,2019-12-14 10:01:04,2019-12-14 09:53:00,,Virginia,540,No Subject Provided,Y
7866081776,2019-12-14 10:01:25,2019-12-13 09:09:00,Oakland,California,510,No Subject Provided,Y
4692812804,2019-12-14 10:01:28,2019-12-12 11:00:00,Nederland,Colorado,719,Dropped call or no message,Y
8002898004,2019-12-14 10:01:42,2019-12-13 16:32:00,Ellwood City,Pennsylvania,724,"Reducing your debt (credit cards, mortgage, student loans)",Y
2487751812,2019-12-14 10:02:11,2019-12-14 08:00:00,Novi,Michigan,248,Medical  & prescriptions,Y
3052863778,2019-12-14 10:02:30,2019-12-14 08:30:00,,Florida,305,No Subject Provided,N
3052863778,2019-12-14 10:02:30,2019-12-14 08:30:00,,Florida,305,No Subject Provided,N
2813993996,2019-12-14 10:02:39,2019-12-13 13:18:00,Lebanon,Tennessee,727,No Subject Provided,N
2127447641,2019-12-14 10:02:45,2019-12-14 09:42:00,Stroudsburg,Pennsylvania,570,No Subject Provided,Y
4692845641,2019-12-14 10:02:52,2019-12-14 00:00:00,,Pennsylvania,717,No Subject Provided,N
8887902778,2019-12-14 10:03:47,2019-12-13 10:26:00,Isle of Palms,South Carolina,843,No Subject Provided,Y
3602260416,2019-12-14 10:04:37,2019-12-13 10:59:00,Carlsile,Pennsylvania,717,No Subject Provided,Y
3054382040,2019-12-14 10:05:03,2019-12-11 15:54:00,,Florida,305,No Subject Provided,Y
8002752273,2019-12-14 10:05:03,2019-12-13 10:22:00,,Ohio,330,Computer  & technical support,Y
8002813021,2019-12-14 10:05:09,2019-12-14 10:00:00,,Connecticut,860,Dropped call or no message,N
3179395984,2019-12-14 10:05:13,2019-12-08 17:10:00,Sheridan,Indiana,317,Dropped call or no message,Y
6615143208,2019-12-14 10:05:24,2019-12-13 15:27:00,,Pennsylvania,724,No Subject Provided,N
5161817945,2019-12-14 10:05:30,2019-12-13 11:02:00,Lebanon,Tennessee,727,No Subject Provided,N
7245463181,2019-12-14 10:05:56,2019-12-13 14:43:00,,Pennsylvania,724,No Subject Provided,N
4102460117,2019-12-14 10:06:22,2019-12-13 12:50:00,,Pennsylvania,570,No Subject Provided,Y
2029140210,2019-12-14 10:06:30,2019-12-09 19:43:00,Sheridan,Indiana,317,Dropped call or no message,Y
7242183501,2019-12-14 10:06:32,2019-12-13 09:37:00,,Pennsylvania,724,No Subject Provided,N
0000000000,2019-12-14 10:06:58,2019-12-13 22:40:00,,Maryland,410,Dropped call or no message,Y
8333925712,2019-12-14 10:07:32,2019-12-11 00:00:00,Sheridan,Indiana,317,Dropped call or no message,Y
8883876257,2019-12-14 10:08:26,2019-12-14 10:00:00,,New York,914,"Calls pretending to be government, businesses, or family and friends",Y
6313397268,2019-12-14 10:08:37,2019-12-13 15:13:00,Copiague,New York,631,Home improvement  & cleaning,Y
7036723377,2019-12-14 10:08:37,2019-12-14 09:31:00,Winchester,North Carolina,704,Other,Y
4107957797,2019-12-14 10:08:41,2019-12-13 16:54:00,,Maryland,410,"Reducing your debt (credit cards, mortgage, student loans)",Y
6302791279,2019-12-14 10:10:08,2019-12-13 00:05:00,,Illinois,847,"Calls pretending to be government, businesses, or family and friends",Y
4102204379,2019-12-14 10:10:11,2019-12-13 16:24:00,,Maryland,410,Dropped call or no message,Y
9093237258,2019-12-14 10:10:13,2019-12-13 09:13:00,Long Beach,California,562,Other,Y
5302128553,2019-12-14 10:10:14,2019-12-14 10:07:00,,Georgia,706,Medical  & prescriptions,Y
8002812331,2019-12-14 10:11:01,2019-12-14 10:01:00,Grovepory,Ohio,614,No Subject Provided,Y
2035140956,2019-12-14 10:11:22,2019-12-14 09:56:00,Wodbury,Connecticut,203,No Subject Provided,N
7172468051,2019-12-14 10:11:22,2019-12-13 17:42:00,,Pennsylvania,717,"Reducing your debt (credit cards, mortgage, student loans)",Y
5123616756,2019-12-14 10:11:23,2019-12-14 10:05:00,Greensboro,North Carolina,336,"Energy, solar,  & utilities",N
2292337587,2019-12-14 10:11:57,2019-12-13 10:25:00,,Georgia,706,No Subject Provided,Y
5022362029,2019-12-14 10:12:03,2019-12-13 17:58:00,,Indiana,260,Dropped call or no message,Y
2673294841,2019-12-14 10:12:17,2019-12-13 11:05:00,,Pennsylvania,215,No Subject Provided,Y
7733377738,2019-12-14 10:12:36,2019-12-13 15:54:00,Chicago,Illinois,773,Dropped call or no message,N
2604081234,2019-12-14 10:12:47,2019-12-13 15:05:00,,Indiana,260,Dropped call or no message,Y
7065130938,2019-12-14 10:12:59,2019-12-13 09:38:00,,Georgia,706,No Subject Provided,Y
7248581278,2019-12-14 10:13:39,2019-12-06 12:50:00,,Pennsylvania,215,No Subject Provided,Y
8776382439,2019-12-14 10:13:54,2019-12-14 10:10:00,,Georgia,478,Dropped call or no message,N
7065121058,2019-12-14 10:13:58,2019-12-12 09:58:00,,Georgia,706,No Subject Provided,Y
7736569993,2019-12-14 10:14:03,2019-12-13 16:15:00,Chicago,Illinois,773,Dropped call or no message,N
2158211285,2019-12-14 10:14:47,2019-12-13 13:19:00,,Pennsylvania,215,No Subject Provided,Y
9412295776,2019-12-14 10:15:10,2019-12-13 11:00:00,Punta Gorda,Florida,941,Other,Y
9125274530,2019-12-14 10:15:13,2019-12-11 00:00:00,,Georgia,706,No Subject Provided,Y
4692845641,2019-12-14 10:15:23,2019-12-13 18:05:00,,Georgia,478,No Subject Provided,N
,2019-12-14 10:15:29,2019-12-14 10:11:00,,Florida,786,No Subject Provided,Y
4242875923,2019-12-14 10:15:33,2019-12-11 12:01:00,Riverdale,Utah,801,Computer  & technical support,Y
3474667054,2019-12-14 10:15:35,2019-12-11 15:00:00,Nesconset,New York,631,Other,N
8005318720,2019-12-14 10:15:53,2019-12-14 10:00:00,,Florida,239,"Energy, solar,  & utilities",Y
9125274530,2019-12-14 10:16:18,2019-12-11 15:39:00,,Georgia,706,No Subject Provided,Y
8776383430,2019-12-14 10:16:26,2019-12-13 11:55:00,,Georgia,478,Dropped call or no message,N
5188196031,2019-12-14 10:17:14,2016-07-11 12:10:00,,Ohio,614,"Calls pretending to be government, businesses, or family and friends",Y
8186392646,2019-12-14 10:17:36,2019-12-10 17:08:00,,Georgia,706,No Subject Provided,Y
4122427446,2019-12-14 10:18:00,2019-12-13 14:11:00,Pittsburgh,Pennsylvania,412,Vacation  & timeshares,Y
5852030694,2019-12-14 10:18:13,2019-12-14 10:15:00,West Henrietta,New York,585,Medical  & prescriptions,Y
8005643162,2019-12-14 10:18:47,2019-12-10 15:00:00,,Georgia,706,No Subject Provided,Y
3203229023,2019-12-14 10:19:04,2019-12-14 10:17:00,,Maryland,410,No Subject Provided,Y
7812419372,2019-12-14 10:19:05,2019-12-14 09:40:00,Weymoith,Massachusetts,781,Warranties  & protection plans,N
9188430564,2019-12-14 10:19:23,2016-07-21 12:37:00,,Ohio,614,"Reducing your debt (credit cards, mortgage, student loans)",Y
6282078401,2019-12-14 10:19:46,2019-12-14 09:09:00,Wimberley,Texas,512,Other,N
8036593090,2019-12-14 10:20:27,2019-12-13 18:26:00,HIGH POINT,North Carolina,336,Other,N
6182475643,2019-12-14 10:21:13,2019-12-14 08:57:00,,Illinois,618,No Subject Provided,Y
,2019-12-14 10:21:40,2019-12-12 00:00:00,Milwaukee,Wisconsin,414,"Lotteries, prizes  & sweepstakes",N
8477402062,2019-12-14 10:21:43,2019-12-13 10:33:00,INGLESIDE,Illinois,847,Computer  & technical support,Y
9173665948,2019-12-14 10:21:43,2019-12-14 09:34:00,Cambridge,Massachusetts,617,No Subject Provided,Y
3362956478,2019-12-14 10:22:26,2019-12-13 11:28:00,,North Carolina,336,No Subject Provided,
,2019-12-14 10:23:30,2019-12-14 00:00:00,,Wisconsin,414,No Subject Provided,N
5123007569,2019-12-14 10:21:57,2019-12-13 15:21:00,Wimberley,Texas,512,Medical  & prescriptions,Y
4105795450,2019-12-14 10:22:09,2019-12-14 09:30:00,,Maryland,410,Dropped call or no message,Y
6362096021,2019-12-14 10:22:21,2019-12-13 17:49:00,Galveston,Texas,409,No Subject Provided,Y
8042078013,2019-12-14 10:22:24,2019-12-13 10:42:00,Miami,Florida,305,"Calls pretending to be government, businesses, or family and friends",Y
,2019-12-14 10:22:26,2019-12-14 09:14:00,,South Carolina,843,No Subject Provided,
8663312317,2019-12-14 10:22:44,2019-12-14 09:12:00,Huntsville,Alabama,256,Other,N
8043128356,2019-12-14 10:23:13,2019-12-14 00:00:00,,Virginia,434,"Calls pretending to be government, businesses, or family and friends",Y
2722003297,2019-12-14 10:23:26,2019-12-14 08:30:00,lafayette,Louisiana,337,Medical  & prescriptions,N
3367445680,2019-12-14 10:24:07,2019-12-14 09:44:00,,North Carolina,336,No Subject Provided,
2543550020,2019-12-14 10:23:29,2019-12-13 17:41:00,Galveston,Texas,409,Dropped call or no message,Y
3052227038,2019-12-14 10:23:44,2019-12-10 09:33:00,Winter Springs,Florida,321,No Subject Provided,Y
,2019-12-14 10:24:14,2019-12-14 06:59:00,,Iowa,515,No Subject Provided,Y
